urlid,label
5591,0.437375
186,0.393734
2938,0.520957
9912,0.723688
6047,0.424242
2417,0.677919
10533,0.413522
1137,0.568827
1533,0.722469
9233,0.630929
43,0.420153
8986,0.390382
6000,0.900555
480,0.396225
2457,0.519899
5362,0.378865
7722,0.519238
7940,0.661422
6104,0.835958
8853,0.412068
5813,0.644248
4769,0.479443
2544,0.424242
6379,0.445493
5262,0.400383
9885,0.420810
10081,0.528448
1315,0.465037
3388,0.371027
3473,0.856210
2117,0.424242
9411,0.392568
9379,0.845080
4236,0.415237
2049,0.493818
4786,0.269368
1604,0.527309
7659,0.420914
8152,0.464943
5417,0.429604
160,0.522862
6826,0.707177
1815,0.556307
3647,0.629162
5605,0.440990
3526,0.826432
3854,0.817692
1053,0.419177
2411,0.424242
6015,0.424242
2089,0.787946
7745,0.823989
6816,0.546036
3934,0.451865
6547,0.421170
3758,0.798850
7158,0.655215
1584,0.398545
2982,0.717236
7679,0.760725
5286,0.744641
3776,0.857308
1235,0.557113
6294,0.644628
1012,0.671798
10318,0.416004
7134,0.525243
5180,0.783337
2108,0.524063
3639,0.499474
6729,0.472617
2472,0.385050
10235,0.583875
190,0.746496
4713,0.758750
6827,0.420910
6108,0.648406
1114,0.873398
4848,0.424242
606,0.438091
1573,0.725901
8546,0.538710
5193,0.216060
2936,0.442615
5104,0.578692
6712,0.710706
3055,0.487603
74,0.799622
7726,0.671489
9183,0.603854
162,0.420427
7288,0.564078
8657,0.769511
1295,0.422010
8207,0.705486
4433,0.739767
590,0.825504
10549,0.518236
7749,0.563272
405,0.857459
10267,0.828585
7133,0.424242
7584,0.602407
6616,0.652409
1719,0.424242
9761,0.676902
5859,0.486290
5662,0.385019
1736,0.379617
9333,0.557930
1102,0.485940
2790,0.606474
6598,0.793007
7995,0.847657
4452,0.825127
159,0.424242
511,0.754293
7006,0.788013
1123,0.669464
6073,0.448507
7094,0.392739
10008,0.530586
7573,0.416396
679,0.536434
6809,0.311868
1108,0.451031
380,0.351987
204,0.456731
7075,0.431888
2550,0.487443
9785,0.462243
5036,0.424242
3129,0.500419
6495,0.767200
880,0.485400
2360,0.445083
7839,0.442783
350,0.555843
9151,0.789579
6650,0.480230
7208,0.657526
5840,0.444241
5997,0.454324
2103,0.746827
713,0.631747
7771,0.478098
10255,0.496028
3944,0.894614
4250,0.511339
2833,0.520953
3052,0.474558
7855,0.905322
4152,0.271456
4445,0.796468
10036,0.424242
9727,0.546739
2234,0.441814
9632,0.791458
626,0.461572
1644,0.238103
4859,0.820940
3987,0.448208
5884,0.800394
4112,0.679753
10392,0.353577
2962,0.509661
21,0.424242
8524,0.856529
2543,0.472983
663,0.424242
2748,0.612298
3451,0.374166
964,0.786865
10560,0.619297
2428,0.424242
4520,0.540856
7660,0.902878
6583,0.424242
10390,0.424242
688,0.395204
7957,0.828220
3356,0.700420
1766,0.424569
9128,0.556459
2340,0.424242
9421,0.424242
7712,0.524912
8200,0.439973
8762,0.216060
6446,0.424242
5194,0.387139
960,0.472708
779,0.863162
3584,0.541332
3011,0.489678
2769,0.518761
1392,0.424242
7254,0.905033
9084,0.517878
9622,0.493560
3665,0.424242
1609,0.475843
6130,0.485977
10155,0.406079
7826,0.800059
8300,0.424242
5038,0.424242
7582,0.749139
9561,0.415924
7430,0.729951
5045,0.745084
10421,0.475583
5675,0.541165
4687,0.499970
4944,0.795411
5105,0.769592
148,0.424242
6371,0.424242
8108,0.393578
4354,0.424242
6077,0.800550
4292,0.424242
10068,0.424242
5821,0.464261
1042,0.730403
7715,0.397917
9703,0.395333
2761,0.552186
7002,0.492451
7313,0.596604
9050,0.534128
5518,0.363978
10556,0.778017
1078,0.392936
9699,0.424242
10445,0.828758
8748,0.894652
2960,0.525472
4317,0.461431
939,0.320892
8423,0.445027
5196,0.401685
8151,0.463763
7199,0.747430
1574,0.480715
8566,0.424242
7389,0.501072
1177,0.517952
10282,0.690952
10098,0.424242
4512,0.521581
4055,0.759483
8431,0.747750
4532,0.489525
10450,0.395319
5754,0.668780
1882,0.733254
1563,0.889785
4871,0.793240
8440,0.473030
3253,0.591632
8270,0.547382
4610,0.410865
9619,0.442211
8786,0.395641
2889,0.806721
9781,0.444070
5061,0.531763
7059,0.757774
2064,0.841168
1587,0.582670
1934,0.820742
5516,0.420235
9853,0.495593
7867,0.524588
1556,0.565908
5495,0.424242
4274,0.473030
8177,0.424242
9491,0.712694
9813,0.399528
2205,0.460508
2710,0.424242
2992,0.331868
7998,0.439249
6428,0.602889
6638,0.312521
3035,0.667695
1578,0.491476
1324,0.850701
2316,0.780464
9326,0.424242
7359,0.762389
7741,0.424242
5143,0.268556
8196,0.636989
630,0.216060
8481,0.736945
8497,0.216060
5409,0.721546
5749,0.424242
8219,0.645550
9571,0.655845
4886,0.768499
5367,0.496978
1185,0.432787
8291,0.369738
1590,0.424242
7698,0.485822
51,0.484298
8784,0.456618
3928,0.448266
5987,0.333334
7008,0.757744
7482,0.646181
9374,0.420730
1296,0.424242
10289,0.746597
2986,0.387527
4651,0.390739
8594,0.424242
7469,0.668892
2871,0.500745
1903,0.842227
8571,0.831529
4832,0.701742
1242,0.505710
7115,0.424242
3599,0.424242
2065,0.475050
4529,0.513674
763,0.424242
6698,0.823944
2002,0.726902
2020,0.663160
5229,0.570922
8243,0.166667
6936,0.897140
9360,0.815757
4360,0.481686
7951,0.419074
6701,0.647538
7574,0.806724
2426,0.462075
1681,0.819636
7135,0.424242
3688,0.485042
3872,0.487962
558,0.435115
2228,0.584777
8170,0.515685
7171,0.526340
7756,0.434806
3609,0.410942
3985,0.424242
1139,0.420525
3453,0.571771
7583,0.424242
9788,0.829089
10175,0.424242
6059,0.459783
104,0.375427
10168,0.369665
8902,0.783784
5343,0.736524
4239,0.426055
6767,0.567329
6269,0.341665
6682,0.430265
9558,0.522813
2416,0.484435
6592,0.444257
6196,0.492155
2751,0.865895
3412,0.810395
8302,0.761472
1120,0.656737
8005,0.469312
6637,0.521328
6440,0.424242
6679,0.810477
8039,0.722324
5357,0.715978
8844,0.706692
2964,0.418861
6040,0.426653
7259,0.971124
8974,0.624079
7439,0.364226
1045,0.444946
7706,0.480273
9724,0.443755
3698,0.425262
7339,0.784652
1749,0.454393
7257,0.504171
2963,0.744887
7775,0.512463
10501,0.441498
4258,0.808266
7908,0.829474
722,0.615128
6519,0.501261
6916,0.476690
4456,0.644440
2731,0.491855
917,0.655228
4107,0.517111
7894,0.644066
2540,0.500369
8455,0.750750
10406,0.843535
8909,0.425755
5489,0.389033
306,0.757110
3894,0.424242
2735,0.414683
4939,0.536808
1551,0.573092
777,0.598460
2160,0.776866
8599,0.653408
2727,0.513539
6362,0.532646
1417,0.705225
10343,0.501964
4866,0.858075
2682,0.527184
9856,0.226702
4498,0.000000
7450,0.471420
6899,0.298214
5649,0.848646
6086,0.484132
1618,0.000000
9926,0.404340
2847,0.242137
8099,0.424242
5724,0.556846
3358,0.450121
8136,0.426780
955,0.605346
8819,0.424242
5832,0.967531
10413,0.899785
6548,0.464147
8407,0.565601
10090,0.508376
8564,0.424242
808,0.701301
5303,0.510088
8913,0.736694
9425,0.786850
9543,0.759727
1219,0.559627
9575,0.781593
4019,0.617842
6223,0.820562
9588,0.379621
4739,0.223458
10492,0.678512
2017,0.513078
5524,0.795960
7449,0.735031
5734,0.488594
5456,0.494964
797,0.605848
5525,0.485743
8265,0.467039
1981,0.817178
8977,0.790853
6241,0.906805
6021,0.424242
7720,0.424242
8632,0.488555
6705,0.444629
2476,0.741681
3510,0.497797
8887,0.542289
10115,0.499579
9061,0.458500
5570,0.507732
2763,0.629553
1437,0.584838
3448,0.446519
3529,0.414093
3156,0.429666
4604,0.799272
6776,0.607977
10227,0.529990
1545,0.588925
10487,0.504819
993,0.487912
1161,0.788499
7975,0.869451
1591,0.391815
7804,0.786513
5048,0.453618
10454,0.800451
3567,0.494098
5886,0.424242
9937,0.527052
3931,0.638739
9706,0.819059
10193,0.424242
5569,0.860718
9747,0.388021
2217,0.733341
5936,0.404970
3885,0.638271
1086,0.515939
1799,0.553904
9763,0.695596
3299,0.415090
8268,0.740534
473,0.451362
337,0.733711
9381,0.656735
6426,0.530122
1210,0.527330
4986,0.424242
8285,0.572918
2024,0.751662
245,0.894562
4807,0.485356
2208,0.619780
9835,0.397760
8963,0.601864
9946,0.439594
5230,0.218973
2788,0.494443
674,0.564211
1629,0.727993
2300,0.524917
169,0.303074
3575,0.874588
6910,0.424242
1479,0.472566
10498,0.846390
8062,0.657207
9672,0.478741
9467,0.508934
6763,0.594922
8508,0.477077
1034,0.460203
3756,0.462341
9263,0.424242
8141,0.500440
532,0.859686
7022,0.477850
4024,0.328914
3298,0.559089
5641,0.443846
10455,0.379646
5206,0.875042
7005,0.448742
8971,0.240543
8358,0.694896
257,0.378402
78,0.755445
6333,0.550099
7969,0.431640
2505,0.557471
2004,0.664740
3748,0.597472
5668,0.424242
365,0.479379
9651,0.424242
2324,0.257834
3902,0.419589
9294,0.399241
5377,0.469849
2817,0.676080
7670,0.405883
4755,0.783762
255,0.797293
2714,0.424242
2922,0.491842
5517,0.684932
5157,0.816401
64,0.376938
5300,0.344978
451,0.416243
3941,0.732366
326,0.424242
3757,0.481383
8798,0.578217
2315,0.897878
6755,0.857964
2916,0.553264
7406,0.588378
3703,0.687598
5403,0.590239
622,0.520489
9,0.581510
5848,0.625812
8670,0.281046
1156,0.412151
10179,0.434937
2028,0.766296
3924,0.733648
620,0.416935
1963,0.619759
4537,0.424242
8970,0.490123
3024,0.889381
6140,0.785912
1866,0.561761
4442,0.808706
2312,0.568588
6749,0.565153
459,0.688924
1516,0.812111
8817,0.439871
4912,0.377434
2076,0.524460
10023,0.786089
7684,0.447942
3531,0.479741
6209,0.632149
10508,0.872364
8678,0.578439
3541,0.424242
1208,0.658626
4090,0.424242
1097,0.329121
5099,0.710463
2816,0.685289
4291,0.424242
1409,0.673633
6401,0.503706
4617,0.678856
6111,0.383653
6172,0.823971
10357,0.396546
8465,0.721749
3867,0.498092
9495,0.779616
4348,0.544688
7879,0.519083
9273,0.606048
3252,0.452407
9167,0.424242
2573,0.554872
7395,0.706453
9046,0.522182
1526,0.555371
9339,0.483895
10301,0.885262
7588,0.808765
1104,0.412224
1310,0.386731
6631,0.254537
10475,0.366468
9090,0.495468
1528,0.485020
1657,0.729249
1175,0.423711
1895,0.414061
3864,0.482379
4700,0.403457
3572,0.565138
10507,0.397201
269,0.543391
5744,0.623944
1687,0.461144
3020,0.532044
4974,0.784207
5119,0.424242
1916,0.700052
6687,0.844696
2197,0.603668
8641,0.428185
10073,0.751014
1967,0.405409
4999,0.483286
9816,0.457204
734,0.740779
9665,0.424242
5092,0.743271
2591,0.896363
9877,0.740706
4601,0.852836
7734,0.424242
7185,0.648900
6405,0.632011
7003,0.524694
928,0.462898
6490,0.587358
1586,0.414441
10139,0.728799
1192,0.597056
10526,0.406469
5544,0.768484
8779,0.435860
4497,0.612561
3059,0.776622
2181,0.545795
2303,0.475792
1190,0.674222
1468,0.415410
8771,0.540724
8997,0.855906
6365,0.658504
10355,0.257272
3478,0.523924
3764,0.429485
3542,0.502340
4941,0.539196
1840,0.683593
463,0.360998
7407,0.432503
7711,0.625911
6044,0.433975
3750,0.801861
10114,0.430428
1332,0.743466
425,0.845735
3479,0.821690
1979,0.727342
2994,0.649971
207,0.553118
5820,0.822329
9187,0.479092
5423,0.776851
2743,0.485800
2902,0.859777
9126,0.822158
7903,0.576086
4100,0.602888
3578,0.630770
6061,0.519771
5081,0.228834
4575,0.424242
6695,0.745737
5960,0.494283
10186,0.482046
6795,0.424242
10022,0.491820
5841,0.614893
7481,0.460791
9331,0.424242
400,0.798742
6907,0.424242
10393,0.704345
3709,0.752038
4726,0.898482
3007,0.474149
4723,0.436570
597,0.424300
1810,0.776451
4131,0.550675
4697,0.697878
8838,0.711226
5956,0.456715
4196,0.659829
63,0.861702
1714,0.458008
904,0.500516
9715,0.828303
4,0.424242
5462,0.569670
259,0.412581
5418,0.462584
6849,0.452661
9893,0.419240
10003,0.784590
4976,0.469128
7611,0.783388
900,0.498864
3746,0.424242
3893,0.440496
2966,0.409073
9667,0.894520
9734,0.470677
8123,0.501992
8470,0.748326
4058,0.525187
4623,0.867766
3782,0.422250
7966,0.424242
6003,0.638105
2168,0.424242
422,0.431663
6381,0.546073
1136,0.609799
3443,0.710493
2214,0.562333
9973,0.633604
1593,0.424242
5474,0.602819
812,0.836472
4703,0.329415
4294,0.702777
10021,0.429812
395,0.478397
3237,0.607517
9099,0.499030
2401,0.252048
10371,0.400370
3420,0.761840
3460,0.738422
9088,0.424242
5995,0.824445
3084,0.819427
3595,0.493100
9524,0.796567
167,0.422982
9743,0.847721
6109,0.512314
433,0.249560
6292,0.461530
8125,0.486647
4035,0.554521
2929,0.665802
8810,0.879153
4403,0.442398
3925,0.693137
1290,0.674127
3689,0.807122
6709,0.361052
8021,0.603137
6237,0.765158
1453,0.000000
7340,0.476370
6078,0.636710
2369,0.406962
1781,0.511246
3830,0.845306
7625,0.463115
8150,0.394934
1680,0.519026
7077,0.368355
3360,0.620311
7927,0.783357
244,0.448774
8107,0.746191
820,0.845139
5915,0.863755
924,0.397987
9207,0.610299
4077,0.762765
6052,0.424242
508,0.761069
8105,0.424242
4405,0.216060
7558,0.259449
6094,0.785043
484,0.784268
8927,0.490318
310,0.424242
8075,0.424242
1094,0.480406
3211,0.569739
1700,0.849617
4816,0.508273
9354,0.745836
8845,0.507042
7530,0.732371
1520,0.485389
1087,0.629576
5786,0.644443
6847,0.634789
999,0.545169
5308,0.581746
6569,0.803459
10200,0.418397
5868,0.646793
1757,0.460874
4625,0.809972
2955,0.662499
6187,0.892997
9931,0.702815
4883,0.598243
2488,0.652644
156,0.788963
2820,0.424242
1311,0.424242
1517,0.505003
3640,0.424878
5763,0.431243
6689,0.632608
1193,0.424242
8217,0.765326
10327,0.566696
5042,0.573131
6903,0.462133
2068,0.753537
7614,0.452040
8842,0.398527
2445,0.554777
10276,0.357946
4931,0.491760
6842,0.596657
5927,0.257272
6207,0.477744
4539,0.500240
8721,0.500178
3618,0.413872
2580,0.406353
5321,0.696206
3181,0.482593
4742,0.522372
3340,0.751301
8310,0.859752
3948,0.424242
2126,0.783982
10436,0.492507
9635,0.727167
9022,0.452275
8576,0.417667
2522,0.434429
7341,0.820041
7377,0.816504
7636,0.478040
2536,0.745921
2706,0.835390
4814,0.476035
6032,0.488432
2630,0.684397
1857,0.424242
5412,0.851173
1957,0.494332
9805,0.424242
9256,0.548782
1055,0.711343
8439,0.716129
317,0.564969
6126,0.395119
9970,0.471449
6008,0.388133
2811,0.500063
10214,0.452740
10337,0.401704
6563,0.434749
5611,0.875053
6358,0.523802
8446,0.554560
974,0.528647
4839,0.398772
4806,0.812634
4597,0.448040
4649,0.481433
7744,0.851480
5826,0.573925
6118,0.489673
6785,0.483087
301,0.803463
3192,0.700298
9854,0.629404
9227,0.842382
4768,0.466720
2961,0.428124
4564,0.429680
2484,0.474426
1606,0.485315
2864,0.396961
2884,0.282836
2753,0.489401
4366,0.496443
2470,0.478142
6369,0.453024
2754,0.452715
2501,0.445235
8890,0.446950
2093,0.806011
4937,0.424242
2850,0.520095
3706,0.406416
6645,0.831309
5799,0.730638
4229,0.772284
4900,0.451974
7883,0.474583
4629,0.708968
6459,0.768246
10381,0.767334
220,0.772491
761,0.583569
4264,0.730036
6633,0.613104
1424,0.809116
7017,0.559635
6901,0.387205
7126,0.466915
881,0.590205
6382,0.455848
7502,0.598594
1911,0.754464
3076,0.532835
9281,0.541006
1534,0.640648
8378,0.426463
4717,0.768105
7012,0.911655
9028,0.740781
5407,0.526950
274,0.602732
9465,0.794623
5164,0.530388
937,0.423197
5264,0.722282
8051,0.585119
10304,0.518233
2403,0.164858
1697,0.852085
8142,0.525446
3734,0.444354
8487,0.473947
5123,0.870590
8726,0.299966
2336,0.706364
7376,0.416801
2793,0.503058
1998,0.456055
319,0.870733
6783,0.473905
6911,0.719843
3078,0.871322
3310,0.878683
4790,0.782919
2712,0.532478
2968,0.890147
7777,0.572277
10442,0.451222
1654,0.520797
10438,0.562607
4509,0.519223
3963,0.479131
5043,0.471153
5421,0.857746
6465,0.445107
8034,0.727938
806,0.565045
1090,0.424242
1566,0.574479
10187,0.424242
2634,0.829178
569,0.761829
135,0.333109
3732,0.760390
6247,0.665349
10466,0.418422
8429,0.445024
6725,0.410310
6128,0.472011
8496,0.520097
2433,0.760225
5552,0.789579
7122,0.424242
376,0.351987
796,0.424242
6121,0.501556
8960,0.708232
5686,0.375730
2213,0.552328
6602,0.788769
3357,0.740001
1997,0.450420
691,0.497756
4370,0.769108
9660,0.803002
7189,0.419524
6660,0.416765
2074,0.768079
5375,0.808735
1816,0.413329
9802,0.789651
7654,0.796921
3784,0.590503
9604,0.790912
6397,0.612549
7125,0.757323
1460,0.637064
5718,0.600714
5452,0.627914
7064,0.751264
8272,0.846943
3620,0.833145
2772,0.490365
5150,0.424242
125,0.470371
1005,0.396224
616,0.637303
9056,0.431605
3972,0.488632
746,0.377353
10286,0.805457
723,0.600452
1283,0.562930
8009,0.701733
8509,0.354836
8220,0.617947
7393,0.805424
8499,0.499021
3789,0.424242
9658,0.537039
8171,0.424242
1985,0.424242
733,0.456710
6706,0.424242
6282,0.462553
7243,0.384155
3995,0.789807
4375,0.602757
1647,0.541290
9306,0.785353
9272,0.322107
9464,0.381406
5340,0.470843
5475,0.763659
4911,0.851211
9315,0.592708
811,0.474603
6395,0.424242
3229,0.480307
2250,0.585876
8433,0.621776
10428,0.481694
10461,0.548371
8408,0.768637
3945,0.742216
863,0.802702
4683,0.424242
1162,0.766009
9132,0.424242
1076,0.372257
7236,0.424242
3218,0.529570
6866,0.371953
4997,0.661028
9121,0.497065
8696,0.424242
3313,0.424242
1421,0.424242
80,0.371047
8163,0.424242
4583,0.856494
4053,0.473810
8693,0.430331
4139,0.455515
6976,0.466312
3549,0.548817
5534,0.466127
1638,0.708872
6375,0.721284
1008,0.716006
9120,0.744370
8071,0.614750
3266,0.805497
10482,0.819108
5288,0.424242
6302,0.424242
2183,0.440205
9199,0.318648
5441,0.437365
4418,0.428592
7287,0.745864
1532,0.693001
2978,0.496924
1230,0.493949
6423,0.695613
9643,0.425804
5142,0.431975
9368,0.708583
6132,0.656064
9031,0.580167
4767,0.703632
844,0.424242
10296,0.484534
9045,0.568905
10469,0.424242
9223,0.424242
9340,0.450609
1226,0.417001
686,0.604698
4037,0.874855
7620,0.424242
9322,0.733308
2943,0.364525
6549,0.475945
8124,0.487686
1803,0.789797
8025,0.468859
368,0.461130
3660,0.508819
4943,0.439972
9143,0.416935
958,0.670148
4272,0.424242
200,0.534377
7314,0.866977
7827,0.439763
252,0.424242
2242,0.737767
2804,0.393161
8802,0.511301
7645,0.793167
7228,0.747588
9200,0.393106
4738,0.812260
4513,0.858522
7999,0.512289
3938,0.489996
8127,0.855053
9265,0.424242
7353,0.762224
4772,0.630902
4461,0.424242
1335,0.424242
9018,0.713166
10460,0.868842
7956,0.447947
1238,0.230739
2552,0.700612
6517,0.659624
5925,0.678791
7413,0.463167
3728,0.217991
1103,0.887409
3704,0.662879
8413,0.656013
4533,0.617518
5449,0.660795
7306,0.522490
1401,0.777451
7365,0.627220
8363,0.371743
3656,0.717215
5683,0.773930
1940,0.495723
8674,0.499468
6745,0.489015
4431,0.886641
2263,0.801708
7506,0.705629
4059,0.766057
4588,0.424242
8692,0.790581
7258,0.760813
5448,0.868033
8865,0.424242
1119,0.482508
7642,0.805211
9981,0.733038
181,0.780809
7528,0.580285
9086,0.794802
4963,0.425470
5292,0.459891
1254,0.424242
2125,0.588380
5601,0.820287
2758,0.792625
1922,0.559974
5440,0.542267
3001,0.698566
4011,0.424242
8604,0.901424
2779,0.434071
1568,0.424242
10123,0.542942
9053,0.516330
8028,0.730805
82,0.695520
2845,0.855144
10221,0.582175
8598,0.730167
5011,0.861515
7401,0.396999
8687,0.571637
8767,0.695647
10046,0.363652
1920,0.492204
4364,0.863493
9395,0.612988
3602,0.424242
9038,0.456437
7786,0.456938
5106,0.697900
9337,0.436724
1575,0.448978
10291,0.424242
2965,0.825815
1478,0.220787
3625,0.506276
7329,0.782161
4116,0.605056
9136,0.443273
6870,0.865251
4073,0.839428
7863,0.500667
7437,0.430170
278,0.723362
1977,0.424242
8570,0.651477
6800,0.344884
8964,0.494711
7534,0.795016
6539,0.733747
645,0.424242
8223,0.424242
610,0.472333
1512,0.777351
8340,0.831627
4524,0.488447
7465,0.424242
6313,0.424242
1873,0.420002
1015,0.740957
444,0.439652
4967,0.858722
8988,0.715563
3199,0.683432
8020,0.644213
6103,0.350336
362,0.458779
7325,0.805193
5730,0.496951
10448,0.845514
1452,0.522944
6669,0.531432
7892,0.424242
7859,0.797784
5866,0.828659
2970,0.610732
9609,0.424242
893,0.516752
4176,0.569904
4280,0.466844
3970,0.485185
4516,0.364619
7503,0.424242
7955,0.723739
9852,0.640457
8380,0.825057
9284,0.817954
10386,0.496443
4004,0.644517
5328,0.462402
9274,0.834000
4646,0.424242
396,0.843140
5513,0.493246
4117,0.470891
3751,0.454901
9767,0.424242
1071,0.650621
7812,0.771730
5059,0.393433
2667,0.457377
9304,0.377114
10385,0.500939
7930,0.488374
5225,0.418706
9839,0.477311
2831,0.456366
2387,0.480273
3433,0.555161
5101,0.566949
6357,0.842669
5476,0.467415
3807,0.807304
10232,0.405068
1508,0.602181
6993,0.699390
5505,0.487104
6009,0.530863
5301,0.646196
6766,0.475334
2248,0.537569
8572,0.424242
852,0.424242
7871,0.791058
6926,0.424242
10220,0.778972
9007,0.755173
6990,0.832789
2012,0.581423
5645,0.486662
9091,0.767444
3797,0.490456
7201,0.477957
672,0.788251
1257,0.865396
2010,0.470554
8222,0.802443
9636,0.467834
2746,0.688065
2919,0.809663
5231,0.424242
5625,0.579712
10254,0.480736
2651,0.491241
1740,0.679342
3212,0.636409
10502,0.422749
7139,0.456355
7210,0.424242
10049,0.681045
1621,0.507202
2301,0.401340
5798,0.690347
3812,0.855145
6190,0.654629
5503,0.429575
9972,0.469107
5646,0.224942
2003,0.742858
1069,0.563877
9656,0.602528
279,0.747697
4328,0.676277
7105,0.565705
1643,0.463345
3108,0.512935
3106,0.518786
1626,0.355087
9838,0.374799
6994,0.568436
3463,0.309872
781,0.505821
4337,0.379659
1639,0.421759
416,0.424242
7687,0.659133
9610,0.466759
2519,0.451562
10210,0.424242
8633,0.788843
1276,0.721281
4764,0.540124
7674,0.508901
6550,0.829814
3853,0.553413
341,0.234850
6258,0.466359
1884,0.582564
2855,0.436500
2196,0.424242
5326,0.683142
6380,0.476234
5580,0.396822
4563,0.447163
10414,0.692541
3226,0.664652
3175,0.715150
9457,0.424242
1705,0.395996
5910,0.448707
375,0.424242
10333,0.413369
3852,0.519112
1971,0.487755
8720,0.534157
1860,0.539108
10349,0.840295
4605,0.458986
7358,0.825867
8258,0.424242
5678,0.341873
694,0.704158
8482,0.442819
1924,0.462015
3716,0.743016
3282,0.362139
5746,0.473516
1518,0.453863
8741,0.461136
7630,0.571508
8276,0.419572
6939,0.502861
1435,0.710430
8157,0.502271
1041,0.424242
4478,0.713668
8307,0.419861
2094,0.891564
5916,0.510496
9848,0.853636
4803,0.571095
2147,0.402851
295,0.785754
861,0.452000
3822,0.480353
5609,0.770071
9450,0.424242
4122,0.397245
10558,0.456411
4285,0.257272
6184,0.772842
7295,0.257272
1926,0.768201
5026,0.346163
7952,0.754083
4194,0.418469
639,0.627394
