urlid,label
10008,0.222889
7573,0.036728
679,0.357039
6809,0.213610
1108,0.124246
380,0.265881
204,0.170259
7075,0.253278
2550,0.322472
9785,0.223923
5036,0.375018
3129,0.198522
6495,0.690083
880,0.198490
2360,0.117590
7839,0.122885
350,0.431583
9151,0.687764
6650,0.395619
7208,0.353682
5840,0.195602
5997,0.176813
2103,0.592615
713,0.197068
7771,0.295867
10255,0.049939
3944,0.742754
4250,0.122948
2833,0.174185
3052,0.225486
7855,0.656427
4152,0.197007
4445,0.742754
10036,0.551147
9727,0.292046
2234,0.149849
9632,0.705205
626,0.218837
1644,0.253595
4859,0.572913
3987,0.124246
5884,0.667181
4112,0.423913
10392,0.299497
2962,0.198490
21,0.253011
8524,0.692783
2543,0.243236
663,0.279980
2748,0.371409
3451,0.194763
964,0.542031
10560,0.594203
2428,0.283584
4520,0.174185
7660,0.558503
6583,0.437095
10390,0.155555
688,0.174248
7957,0.668510
3356,0.602525
1766,0.267530
9128,0.321406
2340,0.242405
9421,0.291077
7712,0.420018
8200,0.172950
8762,0.208110
6446,0.471785
5194,0.173984
960,0.440924
779,0.694113
3584,0.306533
3011,0.222826
2769,0.372675
1392,0.350135
7254,0.639193
9084,0.236449
9622,0.101240
3665,0.218069
1609,0.259204
6130,0.130254
10155,0.344476
7826,0.629361
8300,0.220532
5038,0.364086
7582,0.644206
9561,0.151147
7430,0.680055
5045,0.684270
10421,0.116367
5675,0.351076
4687,0.294442
4944,0.691485
5105,0.546955
148,0.315414
6371,0.218069
8108,0.300525
4354,0.300361
6077,0.631316
4292,0.316479
10068,0.569099
5821,0.147221
1042,0.501478
7715,0.122853
9703,0.138113
2761,0.217514
7002,0.205787
7313,0.380499
9050,0.242818
5518,0.287597
10556,0.717120
1078,0.148519
9699,0.364086
10445,0.631403
8748,0.571393
2960,0.187272
4317,0.492032
939,0.010884
8423,0.101240
5196,0.122234
8151,0.028172
7199,0.492400
1574,0.177642
8566,0.239317
7389,0.174154
1177,0.418657
10282,0.272961
10098,0.461431
4512,0.226752
4055,0.692783
8431,0.682371
4532,0.269939
10450,0.131439
5754,0.692815
1882,0.572495
1563,0.692815
4871,0.742754
8440,0.251885
3253,0.639231
8270,0.210750
4610,0.321438
9619,0.198458
8786,0.121650
2889,0.645441
9781,0.249822
5061,0.140844
7059,0.656443
2064,0.718418
1587,0.445526
1934,0.669777
5516,0.235353
9853,0.172919
7867,0.207335
1556,0.272828
5495,0.291077
4274,0.172950
8177,0.262473
9491,0.632701
9813,0.065199
2205,0.107987
2710,0.315414
2992,0.000000
7998,0.275068
6428,0.295772
6638,0.155332
3035,0.351030
1578,0.316432
1324,0.357268
2316,0.669745
9326,0.297223
7359,0.669808
7741,0.461431
5143,0.047149
8196,0.430801
630,0.035888
8481,0.692815
8497,0.222192
5409,0.523558
5749,0.242405
8219,0.464806
9571,0.712617
4886,0.376601
5367,0.075605
1185,0.084454
8291,0.250251
1590,0.349403
7698,0.122853
51,0.494293
8784,0.199618
3928,0.204659
5987,0.024336
7008,0.654047
7482,0.441285
9374,0.222593
1296,0.412759
10289,0.668479
2986,0.203882
4651,0.256353
8594,0.388423
7469,0.497923
2871,0.277851
1903,0.668479
8571,0.742754
4832,0.548257
1242,0.494490
7115,0.247928
3599,0.344807
2065,0.326547
4529,0.025634
763,0.242405
6698,0.742754
2002,0.694113
2020,0.632432
5229,0.344381
8243,0.269830
6936,0.597626
9360,0.642844
4360,0.321804
7951,0.256944
6701,0.467392
7574,0.644174
2426,0.221264
1681,0.718449
7135,0.218069
3688,0.149849
3872,0.253040
558,0.172478
2228,0.360709
8170,0.114611
7171,0.122885
7756,0.197255
3609,0.336352
3985,0.455677
1139,0.198553
3453,0.251120
7583,0.222493
9788,0.665851
10175,0.461431
6059,0.247226
104,0.189757
10168,0.229325
8902,0.742754
5343,0.642813
4239,0.272797
6767,0.286383
6269,0.168520
6682,0.122715
9558,0.225454
2416,0.291597
6592,0.227823
6196,0.174217
2751,0.694145
3412,0.565941
8302,0.649627
1120,0.572987
8005,0.125513
6637,0.393130
6440,0.177575
6679,0.691485
8039,0.449579
5357,0.640819
8844,0.634774
2964,0.192874
6040,0.152936
7259,0.592874
8974,0.463920
7439,0.170259
1045,0.124246
7706,0.178111
9724,0.124045
3698,0.075118
7339,0.712373
1749,0.244169
7257,0.222265
2963,0.717120
7775,0.112131
10501,0.187824
4258,0.607009
7908,0.694082
722,0.299730
6519,0.331094
6916,0.328026
4456,0.561517
2731,0.372770
917,0.638570
4107,0.225486
7894,0.237169
2540,0.149881
8455,0.618571
10406,0.718449
8909,0.137821
5489,0.199618
306,0.668510
3894,0.204212
2735,0.170291
4939,0.309301
1551,0.348344
777,0.330415
2160,0.706265
8599,0.630692
2727,0.187261
6362,0.169158
1417,0.718449
10343,0.136970
4866,0.694113
2682,0.275362
9856,0.000000
4498,0.316479
7450,0.125544
6899,0.264668
5649,0.596863
6086,0.112046
1618,0.143722
9926,0.271499
2847,0.361478
8099,0.461431
5724,0.283455
3358,0.197192
8136,0.199851
955,0.247194
8819,0.106994
5832,0.595501
10413,0.632577
6548,0.125513
8407,0.145923
10090,0.197160
8564,0.291077
808,0.679109
5303,0.148488
8913,0.640216
9425,0.691485
9543,0.717120
1219,0.618571
9575,0.537679
4019,0.368749
6223,0.545531
9588,0.342853
4739,0.494293
10492,0.406411
2017,0.277799
5524,0.718418
7449,0.649523
5734,0.051269
5456,0.200729
797,0.447488
5525,0.252246
8265,0.199820
1981,0.666131
8977,0.717120
6241,0.669808
6021,0.471785
7720,0.364086
8632,0.122885
6705,0.231745
2476,0.638846
3510,0.280241
8887,0.355299
10115,0.293401
9061,0.098612
5570,0.305360
2763,0.507560
1437,0.547863
3448,0.145954
3529,0.125544
3156,0.221497
4604,0.692783
6776,0.422614
10227,0.307172
1545,0.288978
10487,0.270106
993,0.291655
1161,0.642844
7975,0.621231
1591,0.122715
7804,0.592873
5048,0.265536
10454,0.694113
3567,0.138269
5886,0.315414
9937,0.125049
3931,0.619901
9706,0.718449
10193,0.447979
5569,0.694113
9747,0.306677
2217,0.717120
5936,0.125536
3885,0.642813
1086,0.253135
1799,0.496953
9763,0.542966
3299,0.237054
8268,0.665851
473,0.099941
337,0.669777
9381,0.421285
6426,0.341848
1210,0.152692
4986,0.437095
8285,0.228082
2024,0.483213
245,0.717120
4807,0.222570
2208,0.568537
9835,0.049939
8963,0.544160
9946,0.198585
5230,0.049438
2788,0.102538
674,0.491666
1629,0.742754
2300,0.370047
169,0.192973
3575,0.671122
6910,0.344939
1479,0.178111
10498,0.691485
8062,0.422646
9672,0.088553
9467,0.395386
6763,0.385930
8508,0.124215
1034,0.245638
3756,0.155734
9263,0.240171
8141,0.391242
532,0.402173
7022,0.175787
4024,0.230830
3298,0.300458
5641,0.303411
10455,0.158263
5206,0.713041
7005,0.074275
8971,0.216842
8358,0.479387
257,0.147821
78,0.572495
6333,0.420050
7969,0.111278
2505,0.397011
2004,0.508984
3748,0.369805
5668,0.412759
365,0.233859
9651,0.197331
2324,0.074275
3902,0.076903
9294,0.202479
5377,0.381370
2817,0.644142
7670,0.151210
4755,0.718449
255,0.642876
2714,0.394507
2922,0.255893
5517,0.440533
5157,0.441394
64,0.233774
5300,0.284231
451,0.235353
3941,0.591181
326,0.227304
3757,0.142934
8798,0.330914
2315,0.618540
6755,0.718418
2916,0.467993
7406,0.345234
3703,0.650258
5403,0.180752
622,0.074275
9,0.368942
5848,0.101208
8670,0.225247
1156,0.275192
10179,0.025634
2028,0.638793
3924,0.656949
620,0.149849
1963,0.510356
4537,0.155634
8970,0.264645
3024,0.742754
6140,0.718449
1866,0.199834
4442,0.717120
2312,0.280415
6749,0.271499
459,0.594172
1516,0.506345
8817,0.272328
4912,0.134694
2076,0.295867
10023,0.692815
7684,0.154141
3531,0.172824
6209,0.521258
10508,0.694113
8678,0.375335
3541,0.252916
1208,0.399576
4090,0.461431
1097,0.196959
5099,0.425179
2816,0.315360
4291,0.283829
1409,0.473915
6401,0.072914
4617,0.448249
6111,0.124183
6172,0.603068
10357,0.048673
8465,0.641515
3867,0.051269
9495,0.642813
4348,0.534297
7879,0.309207
9273,0.435522
3252,0.128172
9167,0.266741
2573,0.097250
7395,0.645354
9046,0.335832
1526,0.322768
9339,0.113132
10301,0.718449
7588,0.667149
1104,0.148349
1310,0.197192
6631,0.039564
10475,0.277227
9090,0.106694
1528,0.244535
1657,0.694145
1175,0.242414
1895,0.047267
3864,0.347266
4700,0.212436
3572,0.185966
10507,0.221560
269,0.617210
5744,0.467774
1687,0.172887
3020,0.198522
4974,0.669745
5119,0.507045
1916,0.557133
6687,0.742754
2197,0.397106
8641,0.106775
10073,0.515847
1967,0.000000
4999,0.304099
9816,0.126842
734,0.701436
9665,0.326017
5092,0.580946
2591,0.619901
9877,0.609784
4601,0.742754
7734,0.242405
7185,0.621104
6405,0.351030
7003,0.141768
928,0.176813
6490,0.326936
1586,0.172887
10139,0.689897
1192,0.480719
10526,0.270106
5544,0.694082
8779,0.146911
4497,0.352312
3059,0.717120
2181,0.248429
2303,0.146289
1190,0.621231
1468,0.222795
8771,0.248429
8997,0.718418
6365,0.465886
10355,0.145923
3478,0.322736
3764,0.245833
3542,0.385497
4941,0.124278
1840,0.692783
463,0.098410
7407,0.106724
7711,0.531020
6044,0.145860
3750,0.668479
10114,0.106745
1332,0.383920
425,0.717120
3479,0.475213
1979,0.520898
2994,0.393682
207,0.432232
5820,0.742754
9187,0.445621
5423,0.703278
2743,0.271404
2902,0.679151
9126,0.584209
7903,0.568600
4100,0.594140
3578,0.349732
6061,0.290699
5081,0.280045
4575,0.242405
6695,0.717120
5960,0.152508
10186,0.098549
6795,0.323655
10022,0.053806
5841,0.396655
7481,0.147190
9331,0.291077
400,0.702475
6907,0.321745
10393,0.472554
3709,0.665851
4726,0.572463
3007,0.222889
4723,0.198289
597,0.100164
1810,0.742754
4131,0.357296
4697,0.718449
8838,0.665851
5956,0.105290
4196,0.472289
63,0.402362
1714,0.283064
904,0.220230
9715,0.668479
4,0.218069
5462,0.277858
259,0.294568
5418,0.147221
6849,0.056136
9893,0.310965
10003,0.634484
4976,0.198553
7611,0.546797
900,0.209227
3746,0.412759
3893,0.248524
2966,0.075327
9667,0.728038
9734,0.198427
8123,0.222795
8470,0.718418
4058,0.222763
4623,0.694082
3782,0.187002
7966,0.388423
6003,0.529304
2168,0.508242
422,0.260754
6381,0.170946
1136,0.668479
3443,0.474165
2214,0.268839
9973,0.718449
1593,0.326119
5474,0.355510
812,0.694113
4703,0.107920
4294,0.702246
10021,0.210729
395,0.153537
3237,0.321469
9099,0.222528
2401,0.025634
10371,0.194324
3420,0.630708
3460,0.694145
9088,0.500957
5995,0.692783
3084,0.621167
3595,0.370047
9524,0.665851
167,0.149679
9743,0.498022
6109,0.206793
433,0.025634
6292,0.065871
8125,0.305767
4035,0.224156
2929,0.467053
8810,0.645472
4403,0.247099
3925,0.441245
1290,0.571228
3689,0.658035
6709,0.048673
8021,0.453507
6237,0.669777
1453,0.423772
7340,0.343849
6078,0.291382
2369,0.110701
1781,0.147025
3830,0.737893
7625,0.173806
8150,0.051269
1680,0.274127
7077,0.198553
3360,0.377031
7927,0.617178
244,0.049452
8107,0.507355
820,0.728913
5915,0.692783
924,0.249862
9207,0.461237
4077,0.642844
6052,0.437095
508,0.621167
8105,0.316394
4405,0.222192
7558,0.164023
6094,0.717120
484,0.641546
8927,0.227738
310,0.331781
8075,0.461431
1094,0.244566
3211,0.302077
1700,0.718418
4816,0.076903
9354,0.709018
8845,0.383739
7530,0.568537
1520,0.249370
1087,0.692783
5786,0.261066
6847,0.458951
999,0.157927
5308,0.421316
6569,0.628418
10200,0.289989
5868,0.551962
1757,0.075574
4625,0.694145
2955,0.628289
6187,0.669808
9931,0.482629
4883,0.516033
2488,0.463466
156,0.462019
2820,0.242405
1311,0.218069
1517,0.423581
3640,0.172887
5763,0.249727
6689,0.463245
1193,0.291077
8217,0.678688
10327,0.263958
5042,0.345680
6903,0.244468
2068,0.553886
7614,0.157981
8842,0.122885
2445,0.222896
10276,0.298167
4931,0.252396
6842,0.342695
5927,0.195629
6207,0.211944
4539,0.221256
8721,0.151147
3618,0.074275
2580,0.074275
5321,0.281220
3181,0.188373
4742,0.159643
3340,0.565941
8310,0.704952
3948,0.388423
2126,0.692815
10436,0.242040
9635,0.619775
9022,0.214255
8576,0.110104
2522,0.122885
7341,0.663636
7377,0.668479
7636,0.173716
2536,0.607583
2706,0.571197
4814,0.148519
6032,0.393085
2630,0.581998
1857,0.291077
5412,0.645472
1957,0.098410
9805,0.179537
9256,0.133565
1055,0.592842
8439,0.541573
317,0.274064
6126,0.258086
9970,0.370016
6008,0.075605
2811,0.125544
10214,0.171652
10337,0.074307
6563,0.209718
5611,0.718449
6358,0.151147
8446,0.268776
974,0.260825
4839,0.262206
4806,0.511638
4597,0.213362
4649,0.413593
7744,0.692815
5826,0.515054
6118,0.332293
6785,0.149679
301,0.668510
3192,0.691485
9854,0.447651
9227,0.718418
4768,0.188848
2961,0.184828
4564,0.174122
2484,0.118253
1606,0.257483
2864,0.175515
2884,0.238509
2753,0.097602
4366,0.454643
2470,0.441695
6369,0.262004
2754,0.344762
2501,0.122916
8890,0.024305
2093,0.559044
4937,0.279494
2850,0.121618
3706,0.148582
6645,0.717120
5799,0.302421
4229,0.641515
4900,0.300102
7883,0.074275
4629,0.587793
6459,0.659775
10381,0.742754
220,0.605075
761,0.469926
4264,0.619869
6633,0.355002
1424,0.692815
7017,0.226582
6901,0.295507
7126,0.213333
881,0.510518
6382,0.133184
7502,0.396715
1911,0.444291
3076,0.274158
9281,0.149912
1534,0.629716
8378,0.000000
4717,0.683590
7012,0.742754
9028,0.402117
5407,0.546860
274,0.446982
9465,0.548159
5164,0.271562
937,0.321010
5264,0.545625
8051,0.272734
10304,0.219946
2403,0.142011
1697,0.562811
8142,0.037153
3734,0.099878
8487,0.073009
5123,0.694113
8726,0.176045
2336,0.718418
7376,0.098643
2793,0.437095
1998,0.235353
319,0.619806
6783,0.124278
6911,0.643233
3078,0.694113
3310,0.691485
4790,0.701968
2712,0.318694
2968,0.742754
7777,0.495623
10442,0.270232
1654,0.242602
10438,0.398045
4509,0.357652
3963,0.036457
5043,0.186601
5421,0.618540
6465,0.097219
8034,0.595501
806,0.421348
1090,0.192098
1566,0.495655
10187,0.413718
2634,0.742754
569,0.717120
135,0.160687
3732,0.522619
6247,0.554694
10466,0.288700
8429,0.152967
6725,0.122979
6128,0.199216
8496,0.232385
2433,0.694145
5552,0.694113
7122,0.400591
376,0.203415
796,0.242405
6121,0.175867
8960,0.469031
5686,0.000000
2213,0.360640
6602,0.558535
3357,0.717120
1997,0.198458
691,0.367419
4370,0.546955
9660,0.694082
7189,0.178211
6660,0.440011
2074,0.591607
5375,0.718449
1816,0.063421
9802,0.645441
7654,0.644174
3784,0.499518
9604,0.616777
6397,0.609963
7125,0.587885
1460,0.629542
5718,0.459087
5452,0.446655
7064,0.615912
8272,0.669745
3620,0.549192
2772,0.316172
5150,0.204244
125,0.430006
1005,0.171620
616,0.565941
9056,0.133941
3972,0.051269
746,0.037825
10286,0.596800
723,0.395666
1283,0.321079
8009,0.572432
8509,0.122741
8220,0.363292
7393,0.667149
8499,0.124246
3789,0.106994
9658,0.337007
8171,0.252916
1985,0.374503
733,0.136207
6706,0.339851
6282,0.332863
7243,0.342592
3995,0.742754
4375,0.443462
1647,0.324034
9306,0.718449
9272,0.069213
9464,0.231694
5340,0.209837
5475,0.669808
4911,0.694082
9315,0.448249
811,0.201584
6395,0.315414
3229,0.194564
2250,0.546924
8433,0.469989
10428,0.172856
10461,0.396980
8408,0.669840
3945,0.594235
863,0.512180
4683,0.339750
1162,0.692783
9132,0.364678
1076,0.048609
7236,0.293959
3218,0.340518
6866,0.154564
4997,0.504426
9121,0.170165
8696,0.226088
3313,0.252139
1421,0.257393
80,0.270911
8163,0.291077
4583,0.523558
4053,0.106966
8693,0.322705
4139,0.148582
6976,0.210406
3549,0.223075
5534,0.111550
1638,0.728488
6375,0.572310
1008,0.472289
9120,0.717120
8071,0.387746
3266,0.691485
10482,0.495623
5288,0.162835
6302,0.291077
2183,0.245801
9199,0.012979
5441,0.306832
4418,0.079093
7287,0.532989
1532,0.718418
2978,0.395682
1230,0.354258
6423,0.569523
9643,0.159260
5142,0.148349
9368,0.472289
6132,0.567208
9031,0.263341
4767,0.364536
844,0.315414
10296,0.148551
9045,0.369953
10469,0.218069
9223,0.357461
9340,0.291026
1226,0.279066
686,0.567239
4037,0.569835
7620,0.318780
9322,0.742754
2943,0.155532
6549,0.294568
8124,0.245435
1803,0.692783
8025,0.125544
368,0.180252
3660,0.222795
4943,0.312023
9143,0.145954
958,0.569867
4272,0.275704
200,0.321142
7314,0.694113
7827,0.282727
252,0.311272
2242,0.508674
2804,0.298463
8802,0.232038
7645,0.619775
7228,0.694082
9200,0.113339
4738,0.694082
4513,0.742754
7999,0.197255
3938,0.186809
8127,0.694113
9265,0.315414
7353,0.542903
4772,0.368844
4461,0.325957
1335,0.315414
9018,0.510841
10460,0.644142
7956,0.256132
1238,0.302357
2552,0.496181
6517,0.479782
5925,0.617210
7413,0.147190
3728,0.091689
1103,0.571228
3704,0.642844
8413,0.311913
4533,0.641546
5449,0.677354
7306,0.391637
1401,0.694113
7365,0.594266
8363,0.147284
3656,0.572167
5683,0.571197
1940,0.172654
8674,0.220293
6745,0.354861
4431,0.733032
2263,0.618476
7506,0.640216
4059,0.668510
4588,0.427462
8692,0.582308
7258,0.644174
5448,0.573744
8865,0.315414
1119,0.352989
7642,0.572558
9981,0.594235
181,0.606356
7528,0.196665
9086,0.694145
4963,0.191904
5292,0.165101
1254,0.418666
2125,0.681665
5601,0.645441
2758,0.596800
1922,0.395462
5440,0.103818
3001,0.568600
4011,0.216475
8604,0.598720
2779,0.276086
1568,0.204339
10123,0.261315
9053,0.395776
8028,0.648087
82,0.537596
2845,0.717120
10221,0.435593
8598,0.500583
5011,0.537772
7401,0.173984
8687,0.484970
8767,0.642844
10046,0.203232
1920,0.370110
4364,0.621104
9395,0.322768
3602,0.278140
9038,0.307726
7786,0.202479
5106,0.454489
9337,0.102538
1575,0.116398
10291,0.412759
2965,0.645472
1478,0.146242
3625,0.116113
7329,0.656295
4116,0.399734
9136,0.226364
6870,0.718418
4073,0.572329
7863,0.242758
7437,0.139205
278,0.642813
1977,0.316479
8570,0.336477
6800,0.172654
8964,0.126874
7534,0.540660
6539,0.669808
645,0.437095
8223,0.339750
610,0.124215
1512,0.691485
8340,0.628085
4524,0.173984
7465,0.202539
6313,0.218069
1873,0.220198
1015,0.691485
444,0.147190
4967,0.374167
8988,0.460480
3199,0.446655
8020,0.508353
6103,0.249727
362,0.221560
7325,0.546892
5730,0.274127
10448,0.694113
1452,0.155571
6669,0.376057
7892,0.447449
7859,0.518598
5866,0.645472
2970,0.618571
9609,0.254013
893,0.395446
4176,0.514641
4280,0.074244
3970,0.301369
4516,0.043997
7503,0.388423
7955,0.669840
9852,0.424039
8380,0.465830
9284,0.692815
10386,0.153418
4004,0.445716
5328,0.147158
9274,0.572495
4646,0.544762
396,0.718418
5513,0.218732
4117,0.197196
3751,0.099941
9767,0.388423
1071,0.517300
7812,0.641073
5059,0.124183
2667,0.297070
9304,0.101240
10385,0.109646
7930,0.418720
5225,0.150228
9839,0.099878
2831,0.327470
2387,0.235026
3433,0.422583
5101,0.345774
6357,0.665851
5476,0.122916
3807,0.577394
10232,0.164613
1508,0.461304
6993,0.598355
5505,0.231329
6009,0.155167
5301,0.742754
6766,0.025634
2248,0.296113
8572,0.266741
852,0.360204
7871,0.667149
6926,0.364086
10220,0.515877
9007,0.392330
6990,0.596831
2012,0.322472
5645,0.565941
9091,0.718449
3797,0.446212
7201,0.295803
672,0.522167
1257,0.692783
2010,0.175452
8222,0.467709
9636,0.348106
2746,0.497923
2919,0.644174
5231,0.315414
5625,0.125544
10254,0.320077
2651,0.248429
1740,0.448312
3212,0.437470
10502,0.254182
7139,0.122916
7210,0.226181
10049,0.377079
1621,0.198526
2301,0.201181
5798,0.573497
3812,0.499253
6190,0.545531
5503,0.108480
9972,0.051269
5646,0.157424
2003,0.718418
1069,0.178111
9656,0.614582
279,0.463466
4328,0.503581
7105,0.238720
1643,0.174217
3108,0.098612
3106,0.210735
1626,0.115138
9838,0.177173
6994,0.591544
3463,0.177641
781,0.294279
4337,0.025634
1639,0.246697
416,0.218069
7687,0.578411
9610,0.059980
2519,0.348339
10210,0.277490
8633,0.718418
1276,0.684682
4764,0.282369
7674,0.475261
6550,0.667181
3853,0.357196
341,0.024305
6258,0.151316
1884,0.522556
2855,0.075605
2196,0.240748
5326,0.338840
6380,0.074307
5580,0.118747
4563,0.024305
10414,0.717120
3226,0.717120
3175,0.390489
9457,0.313702
1705,0.137697
5910,0.149849
375,0.388423
10333,0.248228
3852,0.460610
1971,0.384610
8720,0.548786
1860,0.322736
10349,0.742754
4605,0.291431
7358,0.594266
8258,0.364086
5678,0.075574
694,0.606504
8482,0.342226
1924,0.222889
3716,0.598025
3282,0.134707
5746,0.073009
1518,0.271499
8741,0.134639
7630,0.370047
8276,0.124278
6939,0.273862
1435,0.447984
8157,0.195894
1041,0.161204
4478,0.546829
8307,0.175483
2094,0.718449
5916,0.495655
9848,0.742754
4803,0.561495
2147,0.170771
295,0.694082
861,0.147221
3822,0.260754
5609,0.645441
9450,0.240097
4122,0.124183
10558,0.133597
4285,0.170228
6184,0.498283
7295,0.056392
1926,0.584059
5026,0.148349
7952,0.717120
4194,0.226752
639,0.394415
