urlid,label
6569,1
10200,0
5868,1
1757,0
4625,1
2955,1
6187,1
9931,1
4883,1
2488,1
156,0
2820,0
1311,0
1517,0
3640,0
5763,0
6689,0
1193,0
8217,1
10327,1
5042,0
6903,1
2068,1
7614,0
8842,0
2445,0
10276,1
4931,1
6842,1
5927,1
6207,0
4539,0
8721,0
3618,0
2580,0
5321,1
3181,0
4742,0
3340,1
8310,1
3948,1
2126,1
10436,1
9635,1
9022,0
8576,0
2522,0
7341,1
7377,1
7636,0
2536,1
2706,1
4814,0
6032,1
2630,0
1857,0
5412,1
1957,1
9805,0
9256,0
1055,1
8439,0
317,0
6126,0
9970,1
6008,0
2811,0
10214,1
10337,0
6563,0
5611,1
6358,0
8446,0
974,0
4839,1
4806,0
4597,0
4649,0
7744,1
5826,1
6118,0
6785,0
301,1
3192,1
9854,1
9227,1
4768,0
2961,0
4564,0
2484,0
1606,1
2864,0
2884,0
2753,0
4366,1
2470,1
6369,0
2754,1
2501,0
8890,0
2093,1
4937,0
2850,0
3706,0
6645,1
5799,0
4229,1
4900,0
7883,0
4629,1
6459,1
10381,1
220,1
761,1
4264,1
6633,1
1424,1
7017,1
6901,0
7126,0
881,0
6382,1
7502,0
1911,1
3076,0
9281,0
1534,1
8378,0
4717,1
7012,1
9028,1
5407,1
274,1
9465,1
5164,1
937,1
5264,1
8051,0
10304,0
2403,0
1697,1
8142,0
3734,0
8487,0
5123,1
8726,0
2336,1
7376,0
2793,1
1998,0
319,1
6783,0
6911,1
3078,1
3310,1
4790,1
2712,0
2968,1
7777,0
10442,1
1654,1
10438,1
4509,0
3963,0
5043,0
5421,1
6465,1
8034,1
806,0
1090,1
1566,1
10187,1
2634,1
569,1
135,0
3732,1
6247,1
10466,1
8429,0
6725,0
6128,0
8496,0
2433,1
5552,1
7122,1
376,0
796,0
6121,0
8960,1
5686,0
2213,1
6602,1
3357,1
1997,0
691,0
4370,1
9660,1
7189,0
6660,0
2074,1
5375,1
1816,0
9802,1
7654,1
3784,1
9604,1
6397,1
7125,1
1460,1
5718,0
5452,0
7064,1
8272,1
3620,1
2772,1
5150,0
125,0
1005,0
616,1
9056,0
3972,0
746,0
10286,1
723,0
1283,1
8009,1
8509,0
8220,1
7393,1
8499,0
3789,0
9658,0
8171,1
1985,0
733,0
6706,0
6282,0
7243,1
3995,1
4375,1
1647,1
9306,1
9272,0
9464,1
5340,0
5475,1
4911,1
9315,0
811,0
6395,1
3229,0
2250,1
8433,1
10428,0
10461,1
8408,1
3945,1
863,1
4683,0
1162,1
9132,1
1076,0
7236,0
3218,1
6866,0
4997,0
9121,0
8696,0
3313,0
1421,0
80,1
8163,1
4583,1
4053,0
8693,0
4139,0
6976,1
3549,0
5534,0
1638,1
6375,1
1008,1
9120,1
8071,0
3266,1
10482,1
5288,0
6302,1
2183,0
9199,0
5441,0
4418,0
7287,1
1532,1
2978,1
1230,1
6423,1
9643,0
5142,1
9368,1
6132,1
9031,0
4767,1
844,0
10296,0
9045,0
10469,0
9223,1
9340,0
1226,0
686,1
4037,1
7620,0
9322,1
2943,0
6549,0
8124,0
1803,1
8025,0
368,0
3660,0
4943,0
9143,0
958,1
4272,0
200,1
7314,1
7827,1
252,0
2242,1
2804,0
8802,0
7645,1
7228,1
9200,0
4738,1
4513,1
7999,0
3938,0
8127,1
9265,0
7353,1
4772,1
4461,0
1335,0
9018,1
10460,1
7956,0
1238,0
2552,1
6517,0
5925,1
7413,0
3728,0
1103,1
3704,1
8413,0
4533,0
5449,1
7306,0
1401,1
7365,1
8363,0
3656,1
5683,1
1940,1
8674,1
6745,1
4431,1
2263,1
7506,1
4059,1
4588,0
8692,1
7258,1
5448,0
8865,0
1119,0
7642,1
9981,1
181,1
7528,1
9086,1
4963,0
5292,0
1254,1
2125,1
5601,1
2758,1
1922,0
5440,0
3001,1
4011,0
8604,1
2779,1
1568,0
10123,0
9053,1
8028,1
82,1
2845,1
10221,1
8598,1
5011,1
7401,1
8687,0
8767,1
10046,1
1920,1
4364,1
9395,0
3602,0
9038,0
7786,0
5106,1
9337,0
1575,0
10291,1
2965,1
1478,0
3625,0
7329,1
4116,0
9136,0
6870,1
4073,1
7863,0
7437,0
278,1
1977,1
8570,1
6800,1
8964,0
7534,1
6539,1
645,1
8223,0
610,0
1512,1
8340,1
4524,0
7465,0
6313,0
1873,0
1015,1
444,0
4967,1
8988,1
3199,1
8020,1
6103,0
362,0
7325,1
5730,0
10448,1
1452,0
6669,1
7892,1
7859,1
5866,1
2970,1
9609,1
893,1
4176,1
4280,0
3970,0
4516,0
7503,1
7955,0
9852,1
8380,1
9284,1
10386,0
4004,0
5328,0
9274,1
4646,0
396,1
5513,0
4117,1
3751,0
9767,1
1071,1
7812,1
5059,0
2667,0
9304,0
10385,0
7930,1
5225,0
9839,0
2831,0
2387,0
3433,1
5101,0
6357,1
5476,0
3807,1
10232,0
1508,1
6993,1
5505,1
6009,0
5301,1
6766,0
2248,0
8572,0
852,0
7871,1
6926,1
10220,1
9007,0
6990,1
2012,0
5645,1
9091,1
3797,1
7201,0
672,1
1257,1
2010,0
8222,1
9636,1
2746,1
2919,1
5231,0
5625,0
10254,1
2651,0
1740,1
3212,0
10502,0
7139,0
7210,0
10049,1
1621,0
2301,0
5798,1
3812,1
6190,0
5503,0
9972,0
5646,0
2003,1
1069,0
9656,1
279,1
4328,1
7105,0
1643,1
3108,0
3106,0
1626,0
9838,0
6994,1
3463,0
781,1
4337,0
1639,0
416,0
7687,1
9610,0
2519,0
10210,0
8633,1
1276,1
4764,1
7674,1
6550,1
3853,1
341,0
6258,0
1884,0
2855,0
2196,0
5326,1
6380,0
5580,0
4563,0
10414,1
3226,1
3175,1
9457,0
1705,0
5910,0
375,1
10333,0
3852,1
1971,0
8720,1
1860,1
10349,1
4605,0
7358,1
8258,1
5678,0
694,1
8482,0
1924,0
3716,1
3282,1
5746,1
1518,0
8741,0
7630,0
8276,0
6939,1
1435,1
8157,0
1041,1
4478,1
8307,0
2094,1
5916,1
9848,1
4803,1
2147,0
295,1
861,0
3822,1
5609,1
9450,0
4122,0
10558,0
4285,0
6184,1
7295,0
1926,1
5026,1
7952,1
4194,0
639,1
2130,0
3119,1
3251,0
5803,0
9553,1
5937,1
2133,0
693,0
5944,1
2227,1
9915,0
4044,0
6033,0
3270,1
7050,0
6185,1
7984,0
2109,1
2244,0
2481,0
4332,1
6016,1
10162,1
2453,0
6228,0
6166,0
1411,1
254,1
7479,1
1476,0
7801,1
4988,0
4694,1
10194,0
2574,1
8334,1
419,0
8643,1
2548,0
4615,1
8772,1
10463,1
6756,0
1503,1
4095,1
1723,1
8829,0
10085,0
4796,0
9756,0
2158,0
7273,0
3056,0
656,0
3074,0
4661,1
3958,1
4311,0
8375,1
7442,1
3839,0
6179,0
3786,1
8520,1
3664,0
2014,1
8298,1
4220,0
10127,1
6182,0
3206,1
8503,1
5682,1
5699,0
6215,1
1394,0
9582,1
10070,1
4940,1
4193,0
3400,1
4785,1
7460,1
5838,1
2503,0
2730,1
7156,0
5511,1
438,1
2233,1
2016,0
139,0
384,0
2313,0
5145,1
7864,0
1195,1
5365,0
6977,0
10001,1
567,0
9950,1
157,0
6553,1
7337,0
349,1
4874,1
10313,1
8421,1
9469,0
9314,1
3663,0
7216,0
8871,0
5743,1
2072,1
2654,0
5908,0
9863,0
457,0
6965,0
3030,0
7765,0
748,0
6304,1
9606,0
10351,0
406,1
8120,0
8486,1
6998,1
77,1
841,0
7709,0
7404,1
5606,1
965,1
3163,0
10192,0
6163,0
9865,1
9518,0
1267,1
2051,1
2046,0
1464,1
2153,0
6612,1
4971,1
866,0
4124,1
5086,1
4351,0
8101,0
7912,0
2504,0
2837,0
2034,1
4844,1
7780,0
5901,0
3296,0
7299,0
8574,1
7472,1
2276,1
5980,0
3184,0
4359,1
1064,1
9039,0
6376,0
1706,1
7970,0
3540,1
1407,1
4561,0
6691,0
7172,0
1923,1
4407,1
6777,0
2600,0
1936,0
9778,0
2766,1
6668,1
9013,0
4319,0
3263,1
1612,1
5132,0
216,1
7232,0
9373,0
5030,1
10107,1
8309,1
8449,1
6961,0
4954,0
7344,1
8146,1
1132,1
6145,1
1353,1
3624,1
5058,1
9789,1
7290,0
8583,0
1088,1
9210,1
8240,0
3326,0
6315,0
8410,1
4535,0
5991,1
1874,1
1898,0
3557,1
8587,1
4190,0
7261,1
6854,0
9375,1
6317,1
7713,1
7058,1
7628,0
3513,1
7953,1
3445,0
8461,0
2834,1
3414,1
9262,1
9235,0
3146,0
3379,0
1701,1
5527,0
8031,1
4032,0
9782,1
7656,0
2985,1
9334,0
3343,0
4760,0
10311,1
2609,1
5117,0
6724,1
671,1
798,0
2341,1
4262,1
1950,1
799,1
2575,1
660,1
6432,1
3168,1
7435,1
4010,1
2882,1
5930,1
7716,1
4054,0
3148,0
670,0
3519,0
5770,0
8876,0
8357,1
1620,1
8558,0
6786,1
3825,0
5857,0
7685,0
3947,0
6449,1
8636,1
6046,1
3205,1
9435,1
6865,1
281,1
6922,0
3536,0
4555,0
5364,1
2483,1
3524,1
3117,0
1152,0
3912,0
1297,1
2896,0
5804,1
5722,0
189,0
2376,1
4635,1
4801,1
5972,0
2461,0
1168,0
5136,1
7806,1
2559,1
2139,1
10562,0
1497,1
4757,1
1354,0
5896,1
6453,0
1426,0
4271,0
7673,1
7782,0
8181,0
1797,0
8615,1
3097,1
5306,0
9633,1
8700,1
9876,1
8045,0
7750,0
6370,1
7093,0
8018,0
1118,0
4849,1
9627,1
829,0
4164,0
1707,1
6752,0
6236,0
4052,0
5283,0
2856,1
4630,0
9563,1
6576,1
5721,0
4305,1
8972,1
1694,1
3582,1
3913,0
470,1
4195,1
3422,0
9744,1
4206,1
7971,1
141,0
1994,1
1602,1
1031,0
9150,0
8528,1
7545,0
7448,0
1821,0
10075,0
5242,0
822,0
4826,0
910,1
10147,1
2018,1
8916,0
4880,0
184,0
6081,1
4281,0
7418,1
6054,0
7972,1
4894,1
5313,1
5046,0
7183,1
5347,0
5051,1
495,1
5985,1
1227,1
7594,0
6178,0
9344,1
3681,1
2805,1
8237,0
5139,1
2347,0
1978,0
7824,1
873,1
2569,0
4704,1
6974,0
4454,1
35,1
8231,0
9280,0
6567,0
2088,1
925,1
9958,0
5234,0
7623,1
6074,0
8115,0
10462,1
5008,0
1256,0
5001,0
6885,0
7509,1
6251,1
7250,0
9502,1
267,1
4109,1
819,0
9397,1
3707,0
870,1
10203,1
9241,0
5215,0
982,1
3878,0
1847,0
10457,1
7811,0
6205,0
8311,0
7657,0
8174,0
2119,0
7893,1
7754,0
3684,1
3585,0
300,0
9176,1
5879,1
1457,1
5040,1
1862,0
9749,1
161,1
6134,1
4995,0
54,0
5125,1
2032,0
8210,0
3816,0
1769,1
6156,1
8667,1
2974,0
3417,1
2835,0
1668,1
10028,0
5619,0
3169,0
9153,1
8746,1
8049,1
10564,1
8691,0
2765,1
52,0
2663,1
3014,1
9453,1
8078,0
2356,0
7595,1
2195,1
7633,1
1259,0
5214,1
531,0
2398,1
5458,1
2794,1
153,0
256,0
8787,0
4496,1
9649,0
461,0
502,0
529,0
5529,1
9391,1
1032,1
9896,0
5557,1
1836,0
3476,0
7104,0
5480,0
1717,1
1333,1
1806,0
8297,1
2806,0
3407,0
10518,0
6043,0
8857,1
8456,0
427,0
4028,1
1988,0
7354,0
2393,1
452,0
5445,1
7637,1
5486,1
4175,0
6068,0
8968,1
9384,1
7470,1
9319,1
5817,1
10294,1
1313,1
10181,0
5269,0
127,0
989,1
10234,1
4799,1
3834,0
9206,0
4753,0
4437,0
3520,1
10124,0
1318,0
2055,1
690,1
1294,0
6522,1
4453,0
624,0
2863,1
4922,0
4120,0
8164,0
2317,0
6058,0
1428,1
3577,1
5811,1
1430,1
4488,0
9634,1
4482,1
4580,1
2571,1
10499,1
3932,0
377,1
5851,0
6384,1
6470,0
8505,0
4268,1
10397,1
4309,0
1949,1
2097,0
9709,1
4936,1
4033,0
3828,1
8862,0
374,0
401,1
10015,1
7613,0
4397,1
2329,1
4733,1
1552,0
2486,1
940,0
7118,1
8060,1
1550,0
6202,0
8980,1
8162,1
10066,0
7981,0
7336,1
6277,1
1670,1
6007,0
7832,1
2612,0
8320,1
1779,1
6107,0
2537,1
2726,1
8717,1
2201,0
6276,0
3293,0
7907,1
7321,0
840,1
1081,0
8289,0
343,0
8184,1
7166,1
8805,1
9407,0
5573,0
9330,1
2215,1
4105,0
7699,0
5850,0
10228,1
638,0
5633,0
5919,0
4573,0
7164,1
5093,1
9815,1
8411,1
8955,1
9556,0
7349,0
8436,1
2631,1
2739,1
3930,1
6833,1
9186,1
3150,0
8328,1
4006,1
3065,0
3305,0
2506,1
9737,1
5178,0
9452,1
10111,1
1652,0
10134,1
7247,0
4363,1
1712,1
4232,0
5626,0
3049,1
5397,1
8637,0
8785,1
4438,1
1410,0
6902,0
187,0
3883,1
3988,0
5620,0
2904,1
3926,0
9020,0
2947,1
2364,1
5291,0
7078,0
4477,0
4333,1
9247,1
6957,0
7281,0
4012,0
975,1
8037,1
10408,1
2900,1
6457,1
9292,1
2115,0
9001,1
8981,0
6085,0
49,0
210,0
1607,0
5256,1
3170,1
147,1
7627,1
83,0
3686,0
5133,1
935,0
2875,0
7277,0
55,1
1253,1
3406,1
2474,1
8451,0
7301,1
8466,0
7499,1
4926,1
9033,1
3999,0
1017,0
947,1
7798,1
6280,0
6393,0
8056,0
9003,0
4481,0
5134,1
4804,1
34,0
5659,1
4519,0
6272,1
765,0
3752,0
1753,1
2123,1
1802,0
7678,0
4547,0
3793,0
7453,1
5330,0
4093,1
2362,1
7116,0
3135,1
10536,0
8484,0
9002,0
10204,0
7570,0
1275,1
3630,0
9096,0
3475,0
4818,0
2019,0
10402,0
643,1
9927,0
2827,0
288,1
7886,1
6584,1
5554,1
6329,0
1233,0
2541,1
1150,1
8459,1
1814,0
5564,0
4306,1
2144,0
9792,0
4634,1
10084,1
9847,0
8510,0
8921,0
2509,1
2111,1
7505,1
556,0
9596,1
1863,0
8172,0
8404,1
3607,1
7802,0
3503,0
5624,0
331,1
542,1
9705,0
3592,0
5018,0
5800,1
8651,0
7600,0
9509,0
5431,0
7454,1
8106,0
3137,1
702,1
6287,0
5657,0
8027,0
5350,0
30,1
2677,1
3898,0
9451,1
9949,1
8074,0
6618,1
8351,0
7861,1
8914,1
9820,0
9148,1
1334,0
1684,0
6414,1
6967,0
1726,0
9178,0
6642,0
1024,1
6437,0
7042,1
5319,1
4594,1
3702,1
4882,1
4243,0
4750,0
5735,1
1432,0
7576,1
7455,1
5563,0
2291,1
5386,0
8490,0
2357,0
5473,1
7091,1
2464,0
2801,1
6604,1
2122,1
4320,1
1841,0
8129,0
3149,1
10525,1
1869,1
8664,1
1941,0
5216,1
7993,0
7327,0
4076,0
6544,0
3300,1
9139,1
6761,1
2220,0
5661,0
1676,0
1572,1
9545,0
212,1
2498,0
5758,1
241,1
7872,0
10546,0
9615,1
882,1
5753,0
547,1
10275,0
7686,0
6508,1
4296,1
6625,1
404,0
1289,0
5239,0
10261,1
2649,0
9886,1
5341,0
869,1
5533,1
1560,1
9892,1
1933,0
5885,0
7833,0
7296,0
7373,0
8983,0
5842,0
2194,0
132,1
2659,1
7896,0
7887,1
5745,1
2409,1
2253,1
1434,1
6946,0
6510,1
6982,0
8999,0
5170,1
10158,0
234,0
9034,1
3801,1
3887,1
10361,0
5385,1
6575,1
3560,1
2112,1
4307,1
8704,1
10476,1
4637,0
2953,1
1320,1
3264,0
7904,1
9144,1
4494,1
4819,1
3781,0
3459,1
5681,0
6507,1
3722,1
398,0
9377,0
978,1
3104,1
2693,0
3803,1
9533,1
1173,1
10307,0
10326,0
5113,0
1116,1
10452,1
8013,0
6491,0
9906,1
7531,1
102,0
5233,1
1661,1
8280,0
1000,1
3743,0
1501,1
3809,1
8647,1
1959,0
1690,1
5498,1
837,0
8788,1
4114,1
1413,1
6836,0
4240,0
1908,1
5750,0
10087,1
2680,1
4323,1
4439,1
8517,0
933,1
33,1
4295,0
3258,1
7497,0
9276,0
9811,0
3833,1
7682,0
1748,0
3693,0
3608,1
10230,0
5468,0
10464,1
6932,0
3616,1
9603,1
10394,1
5509,1
3731,1
5827,0
10527,1
7004,1
3210,1
59,1
2660,0
1909,0
8569,1
2862,0
5966,0
2639,1
6838,1
9527,0
5345,1
7702,1
3242,1
6516,0
10412,1
8213,0
2598,1
6193,0
9593,1
6646,1
5388,1
6413,1
1540,0
8660,0
2999,1
3194,0
9437,1
9473,1
877,0
9640,0
4434,1
8385,0
2542,0
3281,0
7820,1
1418,1
6079,1
3685,0
9361,0
3364,1
7495,1
8226,1
8043,1
9924,0
6018,0
3,1
4592,0
